,Insulation Thickness,ACH,SHADErad,SHADEtemp,Electricity:Facility,DistrictHeating:Facility,DistrictCooling:Facility,violation,pareto-optimal
76,0.16555975258846586,1.8718923575937656,264.89505696992137,23.669102347393324,79588851226.002,142701813888.47946,4650493507.251792,0,False
77,0.317953177473726,2.808230018925584,81.02501858139173,24.549208190297062,79358267661.102,143241616164.70618,4046459891.4425907,0,True
78,0.1863412958928372,4.527441559648067,299.99377597732905,25.570241055009195,79119234107.352,159441684024.13724,3519154859.2300863,0,False
79,0.07201172496940589,2.1958696605963968,195.761292977454,25.414930935830057,79187263230.852,160919721833.0053,4385643835.100745,0,False
80,0.03811608174440068,3.8161114151616284,292.3428340805202,25.934587119243165,79019523460.152,190772615126.08743,3836728510.7829733,0,False
81,0.30874845874942414,0.06214231635940903,198.08229701729732,22.506622491224157,80253712364.42702,120378938935.22162,8204173523.891989,0,True
82,0.2607553005351753,6.006889311755954,181.28792720695287,24.412311883082413,79370883640.71451,161865228999.3291,3351189991.3310146,0,False
83,0.09853924824640463,1.8621678668117365,285.4956817077741,25.804039390915207,79058397224.727,151248879071.7214,4538506522.62175,0,False
84,0.32523512968100105,0.2780732468556891,244.4080501040943,26.33418224627709,78924114405.477,121764730052.86835,7019717361.306393,0,True
85,0.09441772037959026,4.031373340235421,204.21452489998586,24.224601796714083,79406967498.77701,168137613853.53992,3760266329.4442225,0,False
86,0.05989507355810182,5.721628962138368,225.85431881720413,26.775219835885714,78748809909.2145,187638211649.29254,3368879219.138632,0,False
87,0.3364620297739375,5.204998703922271,109.23578429949316,24.047005446817497,79478305741.37701,156447869959.1316,3460389729.253979,0,True
88,0.18378985667602293,6.911517184267833,233.55791737461882,24.34139385400696,79372016930.3895,169079191056.89398,3277206513.6145306,0,False
89,0.17846798416931733,0.08653339760392842,247.4839072278215,24.31354952201659,79374636158.877,126223317954.48647,7730998748.77059,0,False
90,0.014523917825120396,4.232886443755313,162.23982833173548,25.780703168815585,79084325985.21451,225672685855.911,3955658706.3823347,0,False
91,0.13696075336529784,4.945143999407316,110.6882868547392,22.149421712987806,80536165078.52701,166023417742.23816,3621790100.6148186,0,False
92,0.3386408225200203,5.515744423635433,260.20743995314035,26.057058233425224,78983688022.3395,157661198618.89087,3289716567.4758153,0,True
93,0.3123416099320793,5.178733789898639,176.195155719288,26.490203071990322,78871730689.71451,156947436766.60095,3310714127.5171194,0,True
94,0.28247604231484547,4.72723191296474,244.58434716138697,24.660481144772056,79316486658.13951,155809221303.90646,3514118265.1302834,0,True
95,0.2853138460838524,5.43755066407748,87.06895987768739,25.261127831520266,79216592801.9895,158839201569.8956,3378025233.3910904,0,False
96,0.2006797487114414,6.2826587137688215,297.5939021639059,23.059092846149905,79820223395.9895,165811023009.1993,3369674337.817732,0,False
97,0.1757319055256515,3.8283848309041577,162.77295273954667,24.90007620395083,79272548921.95201,156325481436.76794,3718094391.1772995,0,False
98,0.09577021490841792,2.88269233423773,229.8867280523909,24.86459130006306,79277903893.71451,160142626418.0495,4061977217.915552,0,False
99,0.2731594539466094,5.344027840248003,84.87117816082483,24.362062886572296,79390273491.1395,158887734199.80948,3436093987.1436443,0,False
100,0.07241411846580953,4.290118042459968,135.37521483139622,22.908913291529597,80050631841.8145,175681897510.13412,3803563205.628501,0,False
101,0.11647181373519658,5.539217418315934,206.14055142289186,22.718408460230627,80136977267.502,171512449570.15656,3529289747.6466746,0,False
102,0.24893966719860036,0.48363696494079034,106.180068404412,25.683752785231714,79118550334.4895,125840870780.51414,6479512684.599142,0,False
103,0.24604053662068998,2.4070302733474245,170.507332229848,23.863039859216727,79570884233.50201,142506979008.49942,4299005033.655435,0,False
104,0.05405146685521351,2.244914272336752,292.82177764404673,22.755432849546615,80017885539.25201,168623756730.17786,4528532072.026422,0,False
105,0.19200356914782843,4.799142709789712,235.21864332656457,25.64628634845375,79113811492.377,160389583124.9947,3466080866.992195,0,False
106,0.1794618769539966,3.251230038693996,234.0479537927887,23.47329334358261,79706995230.0645,152352913392.9454,3962900723.826146,0,False
107,0.16387599489272942,5.111467756744948,95.95679590904099,24.33511743560833,79398989654.0895,164008014551.92227,3504859599.1353884,0,False
